tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-2205,Noumea CH,Hard,32,C,20241230,387,208278,,,Shintaro Mochizuki,R,175,JPN,21.5,200514,6,,Jurij Rodionov,L,191,AUT,25.6,6-3 6-3,3,SF,75,3,1,54,38,29,7,9,2,3,2,3,67,45,25,9,9,1,5,235,241,175,327
2025-2205,Noumea CH,Hard,32,C,20241230,386,207728,,,Moerani Bouzige,R,180,AUS,25.4,106005,8,,Constant Lestienne,R,180,FRA,32.6,6-7(3) 6-3 6-4,3,SF,164,5,7,130,79,52,19,16,13,17,2,5,99,53,36,18,15,3,9,517,74,188,307
2025-2205,Noumea CH,Hard,32,C,20241230,385,200514,6,,Jurij Rodionov,L,191,AUT,25.6,111505,,,Enzo Couacaud,R,183,FRA,29.8,4-6 6-4 6-2,3,QF,106,6,1,77,45,36,16,14,1,4,13,8,92,51,39,13,14,5,10,175,327,206,277
2025-2205,Noumea CH,Hard,32,C,20241230,384,208278,,,Shintaro Mochizuki,R,175,JPN,21.5,207383,,,Taisei Ichikawa,L,180,JPN,24.0,6-3 6-3,3,QF,86,6,4,80,43,30,18,9,4,5,0,4,58,38,20,10,9,3,7,235,241,718,37
2025-2205,Noumea CH,Hard,32,C,20241230,383,106005,8,,Constant Lestienne,R,180,FRA,32.6,200473,4,,Valentin Vacherot,R,193,MON,26.1,6-2 4-6 7-5,3,QF,152,3,3,104,68,40,16,15,8,14,4,6,101,64,39,10,15,12,20,188,307,140,426
2025-2205,Noumea CH,Hard,32,C,20241230,382,207728,,,Moerani Bouzige,R,180,AUS,25.4,105916,2,,Marton Fucsovics,R,188,HUN,32.8,6-3 6-3,3,QF,91,1,1,61,34,20,20,9,4,5,4,1,57,39,23,10,9,3,7,517,74,104,597
2025-2205,Noumea CH,Hard,32,C,20241230,381,111505,,,Enzo Couacaud,R,183,FRA,29.8,126208,,,Yusuke Takahashi,R,170,JPN,27.2,6-3 6-4,3,R16,62,10,1,57,35,29,14,10,2,2,1,3,48,32,22,9,9,1,3,206,277,530,71
2025-2205,Noumea CH,Hard,32,C,20241230,380,200514,6,,Jurij Rodionov,L,191,AUT,25.6,105332,,WC,Benoit Paire,R,196,FRA,35.6,6-4 5-7 6-2,3,R16,114,7,3,94,62,48,14,15,3,5,8,9,101,54,42,19,15,7,11,175,327,415,109
2025-2205,Noumea CH,Hard,32,C,20241230,379,208278,,,Shintaro Mochizuki,R,175,JPN,21.5,210318,,,Andre Ilagan,L,173,USA,24.1,6-7(5) 6-4 6-2,3,R16,147,12,7,94,48,31,25,15,6,10,2,5,109,78,42,13,15,9,16,235,241,400,118
2025-2205,Noumea CH,Hard,32,C,20241230,378,207383,,,Taisei Ichikawa,L,180,JPN,24.0,133835,7,,Gijs Brouwer,L,191,NED,28.7,6-1 6-4,3,R16,67,0,2,59,31,22,15,8,6,7,4,2,55,42,24,3,9,5,10,718,37,176,326
2025-2205,Noumea CH,Hard,32,C,20241230,377,106005,8,,Constant Lestienne,R,180,FRA,32.6,200416,,,August Holmgren,R,188,DEN,26.6,5-7 6-2 7-6(1),3,R16,151,3,1,92,60,45,23,16,5,7,4,3,104,57,36,29,16,4,7,188,307,200,286
2025-2205,Noumea CH,Hard,32,C,20241230,376,200473,4,,Valentin Vacherot,R,193,MON,26.1,211774,,,Ryotaro Taguchi,U,,JPN,24.5,6-1 6-2,3,R16,52,8,1,39,29,24,8,8,0,0,2,3,44,30,15,4,7,2,6,140,426,563,62
2025-2205,Noumea CH,Hard,32,C,20241230,375,207728,,,Moerani Bouzige,R,180,AUS,25.4,210434,,WC,Charlie Camus,L,175,FRA,18.2,7-5 6-3,3,R16,101,7,3,70,38,29,16,11,3,5,5,7,75,44,27,12,10,5,9,517,74,1036,13
2025-2205,Noumea CH,Hard,32,C,20241230,374,105916,2,,Marton Fucsovics,R,188,HUN,32.8,126125,,,Maxime Janvier,R,196,FRA,28.1,6-4 3-6 6-3,3,R16,107,2,3,89,53,35,25,14,1,2,2,10,75,44,37,16,14,2,4,104,597,305,168
2025-2205,Noumea CH,Hard,32,C,20241230,373,126208,,,Yusuke Takahashi,R,170,JPN,27.2,105173,1,,Adrian Mannarino,L,180,FRA,36.5,6-3 6-0,3,R32,67,2,1,48,32,23,11,8,1,1,0,4,53,35,17,8,7,7,11,530,71,66,779
2025-2205,Noumea CH,Hard,32,C,20241230,372,111505,,,Enzo Couacaud,R,183,FRA,29.8,208485,,,Kiranpal Pannu,R,185,NZL,27.9,4-6 6-4 6-1,3,R32,127,20,4,85,48,38,17,13,7,9,6,3,89,53,33,17,14,6,11,206,277,491,80
2025-2205,Noumea CH,Hard,32,C,20241230,371,105332,,WC,Benoit Paire,R,196,FRA,35.6,124040,,,Colin Sinclair,R,188,NMI,30.0,6-7(4) 6-1 7-5,3,R32,116,17,3,115,59,48,28,16,4,5,9,0,88,56,40,15,15,5,9,415,109,688,42
2025-2205,Noumea CH,Hard,32,C,20241230,370,200514,6,,Jurij Rodionov,L,191,AUT,25.6,210471,,Q,Blake Bayldon,L,183,AUS,26.0,6-4 6-2,3,R32,68,7,2,51,33,27,11,9,1,1,3,2,57,33,22,9,9,2,5,175,327,1613,2
2025-2205,Noumea CH,Hard,32,C,20241230,369,210318,,,Andre Ilagan,L,173,USA,24.1,207411,3,,Jesper De Jong,R,180,NED,24.5,6-4 7-6(5),3,R32,98,4,0,76,57,42,11,11,5,6,10,3,61,32,25,17,11,0,2,400,118,112,548
2025-2205,Noumea CH,Hard,32,C,20241230,368,208278,,,Shintaro Mochizuki,R,175,JPN,21.5,208861,,,Keisuke Saitoh,L,163,JPN,23.6,6-4 6-4,3,R32,73,4,3,50,33,27,11,10,1,2,1,4,70,40,26,13,10,3,6,235,241,583,59
2025-2205,Noumea CH,Hard,32,C,20241230,367,207383,,,Taisei Ichikawa,L,180,JPN,24.0,210605,,Q,Liam Branger ,U,,FRA,23.9,6-4 2-6 6-2,3,R32,110,1,1,74,40,28,19,13,1,4,9,9,80,44,32,15,13,4,8,718,37,1406,4
2025-2205,Noumea CH,Hard,32,C,20241230,366,133835,7,,Gijs Brouwer,L,191,NED,28.7,106071,,,Bernard Tomic,R,196,AUS,32.1,6-4 6-1,3,R32,62,7,1,56,47,33,4,9,4,5,3,2,50,26,19,7,8,3,7,176,326,213,269
2025-2205,Noumea CH,Hard,32,C,20241230,365,106005,8,,Constant Lestienne,R,180,FRA,32.6,117359,,Q,Jake Delaney,R,185,AUS,27.6,6-3 6-3,3,R32,76,3,1,65,41,28,11,9,5,7,4,3,51,28,15,11,9,3,8,188,307,504,76
2025-2205,Noumea CH,Hard,32,C,20241230,364,200416,,,August Holmgren,R,188,DEN,26.6,213705,,WC,Heremana Courte,U,,FRA,17.9,6-1 6-2,3,R32,69,5,0,39,27,23,9,8,0,0,2,4,68,44,26,6,7,13,17,200,286,,
2025-2205,Noumea CH,Hard,32,C,20241230,363,211774,,,Ryotaro Taguchi,U,,JPN,24.5,209226,,,Adolfo Daniel Vallejo,R,183,PAR,20.6,6-3 6-4,3,R32,90,3,3,74,44,27,17,10,5,7,3,5,60,35,20,13,9,6,10,563,62,233,249
2025-2205,Noumea CH,Hard,32,C,20241230,362,200473,4,,Valentin Vacherot,R,193,MON,26.1,206923,,Q,Shinji Hazawa,R,175,JPN,25.7,6-3 6-4,3,R32,80,11,2,64,43,32,12,10,3,4,2,2,51,36,24,5,9,1,4,140,426,1079,11
2025-2205,Noumea CH,Hard,32,C,20241230,361,207728,,,Moerani Bouzige,R,180,AUS,25.4,209284,5,,Elmer Moller,R,183,DEN,21.4,4-6 6-3 6-3,3,R32,123,2,4,88,61,39,13,14,5,9,6,7,103,63,39,17,14,10,16,517,74,160,372
2025-2205,Noumea CH,Hard,32,C,20241230,360,210434,,WC,Charlie Camus,L,175,FRA,18.2,202124,,Q,Kosuke Ogura,R,170,JPN,28.8,6-2 6-1,3,R32,59,4,0,40,23,17,6,7,1,3,4,3,55,31,13,6,8,4,11,1036,13,736,35
2025-2205,Noumea CH,Hard,32,C,20241230,359,126125,,,Maxime Janvier,R,196,FRA,28.1,207987,,,Ryuki Matsuda,R,157,JPN,25.0,6-3 6-3,3,R32,77,7,4,57,34,28,11,9,4,5,1,0,61,34,22,12,9,6,10,305,168,545,68
2025-2205,Noumea CH,Hard,32,C,20241230,358,105916,2,,Marton Fucsovics,R,188,HUN,32.8,144909,,Q,Francisco Cabral,R,191,POR,27.9,6-2 6-3,3,R32,64,3,2,46,24,21,14,8,3,3,2,4,55,30,19,10,9,4,8,104,597,,
2025-2205,Noumea CH,Hard,32,C,20241230,357,117359,1,,Jake Delaney,R,185,AUS,27.6,208136,11,Alt,Theo Arribage,L,191,FRA,24.2,7-5 1-0 RET,3,Q2,51,6,2,41,25,19,10,6,1,1,2,3,49,29,17,11,7,4,6,504,76,,
2025-2205,Noumea CH,Hard,32,C,20241230,356,202124,2,,Kosuke Ogura,R,170,JPN,28.8,208477,10,,Cade Birrell,U,,AUS,24.5,7-5 6-4,3,Q2,94,3,6,61,35,28,8,11,4,8,6,7,85,48,24,15,11,9,15,736,35,1867,1
2025-2205,Noumea CH,Hard,32,C,20241230,355,210605,8,,Liam Branger ,U,,FRA,23.9,210705,3,,Matt Hulme,R,191,AUS,25.8,6-3 6-4,3,Q2,74,5,2,52,32,28,13,10,0,0,0,1,54,40,25,10,9,2,4,1406,4,816,27
2025-2205,Noumea CH,Hard,32,C,20241230,354,144909,12,Alt,Francisco Cabral,R,191,POR,27.9,202334,4,,Jesse Delaney,R,173,AUS,26.1,6-1 7-5,3,Q2,82,7,3,69,37,29,16,10,5,6,3,1,51,26,14,13,9,5,9,,,890,20
2025-2205,Noumea CH,Hard,32,C,20241230,353,210471,9,,Blake Bayldon,L,183,AUS,26.0,209925,5,,Thijmen Loof,R,196,NED,22.4,6-3 6-2,3,Q2,61,4,0,51,38,30,9,9,4,4,2,3,47,36,21,6,8,2,5,1613,2,990,15
2025-2205,Noumea CH,Hard,32,C,20241230,352,206923,6,,Shinji Hazawa,R,175,JPN,25.7,124045,7,,Lawrence Bataljin,R,173,AUS,28.6,6-3 6-0,3,Q2,69,3,0,41,19,15,12,7,0,1,0,3,53,25,12,10,8,5,11,1079,11,1246,7
2025-2205,Noumea CH,Hard,32,C,20241230,349,210605,8,,Liam Branger ,U,,FRA,23.9,130109,,Alt,Adam Taylor,R,178,AUS,33.5,6-0 6-2,3,Q1,53,9,1,33,21,20,9,7,2,2,2,3,47,27,15,6,7,4,9,1406,4,,
2025-2205,Noumea CH,Hard,32,C,20241230,348,144909,12,Alt,Francisco Cabral,R,191,POR,27.9,210417,,Alt,Adrian Arcon,U,,AUS,23.3,6-1 6-2,3,Q1,60,10,2,41,23,19,11,7,0,0,5,11,59,31,17,10,8,1,6,,,,
2025-2205,Noumea CH,Hard,32,C,20241230,347,210471,9,,Blake Bayldon,L,183,AUS,26.0,210249,,Alt,Gillian Osmont,R,,FRA,21.6,6-2 6-1,3,Q1,82,3,1,38,20,17,11,8,0,1,1,5,72,43,24,9,7,13,18,1613,2,,
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,385,200677,,,Rio Noguchi,R,168,JPN,26.0,200666,,,Jie Cui,R,183,CHN,26.9,7-6(9) 6-2,3,F,123,0,0,71,59,37,9,10,7,10,1,1,84,63,37,9,10,8,13,303,170,349,145
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,384,200677,,,Rio Noguchi,R,168,JPN,26.0,209326,,,Murphy Cassone,R,188,USA,22.3,7-5 6-7(4) 6-3,3,SF,150,2,2,112,84,56,16,17,3,4,6,6,101,67,50,16,16,7,10,303,170,335,149
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,383,200666,,,Jie Cui,R,183,CHN,26.9,129911,,,Marat Sharipov,R,188,RUS,22.2,3-6 6-3 7-6(6),3,SF,155,4,0,106,82,56,13,15,9,11,16,0,97,50,39,26,15,3,5,349,145,363,136
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,382,200677,,,Rio Noguchi,R,168,JPN,26.0,210382,,WC,Maximus Jones,R,185,THA,20.3,3-6 6-1 6-0,3,QF,117,2,0,76,52,34,13,11,5,7,4,5,75,37,24,13,11,7,13,303,170,775,31
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,381,209326,,,Murphy Cassone,R,188,USA,22.3,207605,,Q,Jakub Paul,R,180,SUI,25.7,7-6(3) 7-6(3),3,QF,104,9,2,85,61,46,13,12,4,6,1,1,81,53,32,18,12,3,5,335,149,411,110
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,380,129911,,,Marat Sharipov,R,188,RUS,22.2,126208,,Q,Yusuke Takahashi,R,170,JPN,27.2,6-3 4-6 6-2,3,QF,124,13,5,95,63,47,11,14,5,8,4,2,73,50,32,10,13,4,9,363,136,502,77
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,379,200666,,,Jie Cui,R,183,CHN,26.9,207415,,Alt,Daniel Michalski,R,180,POL,24.9,2-6 6-3 7-6(4),3,QF,172,0,3,107,74,48,16,15,9,13,7,3,82,55,37,16,14,2,5,349,145,406,114
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,378,210382,,WC,Maximus Jones,R,185,THA,20.3,200318,1,,Yu Hsiou Hsu,R,178,TPE,25.7,6-2 6-1,3,R16,69,7,0,47,30,25,8,8,3,3,0,2,43,21,14,6,7,3,7,775,31,255,218
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,377,200677,,,Rio Noguchi,R,168,JPN,26.0,144656,,,Corentin Denolly,L,188,FRA,27.5,6-3 6-3,3,R16,62,3,0,45,39,33,3,9,1,2,2,5,62,41,26,5,9,5,9,303,170,295,174
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,376,207605,,Q,Jakub Paul,R,180,SUI,25.7,133872,,,Enrico Dalla Valle,R,196,ITA,26.7,6-3 6-4,3,R16,82,1,0,58,37,25,14,10,0,1,3,0,48,34,21,9,9,3,6,411,110,275,192
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,375,209326,,,Murphy Cassone,R,188,USA,22.3,210318,,,Andre Ilagan,L,173,USA,24.1,6-2 6-3,3,R16,60,6,0,56,37,30,9,9,4,4,2,2,39,27,15,7,8,1,4,335,149,389,123
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,374,126208,,Q,Yusuke Takahashi,R,170,JPN,27.2,105655,,,Hiroki Moriya,R,168,JPN,34.2,6-4 6-4,3,R16,92,7,3,65,40,28,13,10,2,3,0,3,58,35,21,13,10,2,5,502,77,384,125
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,373,129911,,,Marat Sharipov,R,188,RUS,22.2,106234,,,Aslan Karatsev,R,185,RUS,31.3,7-6(2) 5-7 6-4,3,R16,153,28,3,91,55,47,21,17,2,4,3,2,114,69,42,31,17,4,6,363,136,229,254
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,372,207415,,Alt,Daniel Michalski,R,180,POL,24.9,125847,,,Jelle Sels,R,188,NED,29.4,1-6 6-1 7-6(1),3,R16,143,3,4,91,56,39,21,13,6,8,7,2,81,46,34,20,13,8,10,406,114,301,172
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,371,200666,,,Jie Cui,R,183,CHN,26.9,208353,2,,Francesco Maestrelli,R,196,ITA,22.0,6-4 6-2,3,R16,94,1,2,50,35,28,11,9,1,1,9,3,66,34,26,12,9,6,9,349,145,242,237
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,370,200318,1,,Yu Hsiou Hsu,R,178,TPE,25.7,210121,,Q,Kokoro Isomura,R,175,JPN,21.9,6-2 6-1,3,R32,76,4,1,65,40,27,15,8,5,5,0,0,41,30,16,6,7,5,9,255,218,460,91
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,369,210382,,WC,Maximus Jones,R,185,THA,20.3,105332,,Q,Benoit Paire,R,196,FRA,35.6,6-7(3) 6-3 6-4,3,R32,117,5,1,85,50,38,22,15,4,6,3,7,94,56,39,22,16,6,11,775,31,429,102
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,368,200677,,,Rio Noguchi,R,168,JPN,26.0,207788,,WC,Thanapet Chanta,R,,THA,25.3,7-5 6-3,3,R32,97,3,0,65,46,33,10,11,4,6,2,1,78,52,29,11,10,5,9,303,170,672,44
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,367,144656,,,Corentin Denolly,L,188,FRA,27.5,111806,6,,Fajing Sun,R,178,CHN,28.2,7-6(7) 4-6 6-4,3,R32,145,7,6,102,62,47,18,16,2,6,6,2,105,60,40,24,16,5,9,295,174,278,190
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,366,207605,,Q,Jakub Paul,R,180,SUI,25.7,207484,,LL,Neil Oberleitner,R,193,AUT,25.4,6-4 7-6(5),3,R32,94,2,1,71,52,37,12,11,4,5,6,2,76,44,30,18,11,6,8,411,110,431,102
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,365,133872,,,Enrico Dalla Valle,R,196,ITA,26.7,202113,,Q,Hikaru Shiraishi,R,168,JPN,24.6,6-0 6-2,3,R32,69,4,3,40,27,21,9,7,1,1,0,2,53,29,16,7,7,6,11,275,192,581,59
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,364,210318,,,Andre Ilagan,L,173,USA,24.1,144716,,,Oleg Prihodko,R,180,UKR,27.2,3-6 6-3 6-4,3,R32,92,2,3,74,51,43,13,14,1,2,13,5,81,49,37,19,14,4,6,389,123,311,161
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,363,209326,,,Murphy Cassone,R,188,USA,22.3,200329,8,,Remy Bertola,R,175,SUI,26.3,6-4 6-1,3,R32,63,4,1,44,27,22,12,8,1,1,4,3,49,22,17,9,9,2,6,335,149,284,184
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,362,105655,,,Hiroki Moriya,R,168,JPN,34.2,200309,5,,Marek Gengel,R,185,CZE,29.3,5-1 RET,3,R32,23,0,0,14,10,8,4,3,0,0,0,2,18,9,5,3,3,0,2,384,125,259,215
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,361,126208,,Q,Yusuke Takahashi,R,170,JPN,27.2,201987,,,Masamichi Imamura,R,178,JPN,26.1,2-6 7-6(6) 3-1 RET,3,R32,133,4,3,90,55,37,18,12,12,15,0,3,84,57,35,17,12,2,4,502,77,353,142
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,360,129911,,,Marat Sharipov,R,188,RUS,22.2,144645,,Q,Zdenek Kolar,R,183,CZE,28.2,6-3 6-4,3,R32,84,14,2,53,33,26,13,10,3,4,1,3,67,41,25,12,9,5,8,363,136,420,107
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,359,106234,,,Aslan Karatsev,R,185,RUS,31.3,105339,4,,Yan Bai,R,185,CHN,35.6,7-5 2-6 7-6(2),3,R32,164,3,2,112,81,50,15,16,5,11,4,5,105,62,42,20,16,6,11,229,254,257,216
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,358,207415,,Alt,Daniel Michalski,R,180,POL,24.9,144972,7,,Geoffrey Blancaneaux,R,180,FRA,26.4,6-0 6-4,3,R32,103,3,0,57,29,23,13,8,5,6,2,1,55,35,17,8,8,4,9,406,114,280,189
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,357,125847,,,Jelle Sels,R,188,NED,29.4,202127,,,Clement Tabur,R,173,FRA,24.9,7-6(4) 6-3,3,R32,104,11,2,79,51,40,13,11,3,4,2,0,59,36,26,13,10,7,9,301,172,359,139
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,356,200666,,,Jie Cui,R,183,CHN,26.9,106397,,WC,Wishaya Trongcharoenchaikul,R,193,THA,29.7,6-4 6-2,3,R32,72,2,0,46,31,28,9,9,0,0,6,2,60,40,28,6,9,1,4,349,145,667,45
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,355,208353,2,,Francesco Maestrelli,R,196,ITA,22.0,132052,,,Christian Langmo,R,191,USA,28.5,4-6 6-1 6-3,3,R32,125,10,7,79,45,38,19,13,2,3,3,5,91,58,36,16,13,8,12,242,237,399,119
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,354,210121,7,,Kokoro Isomura,R,175,JPN,21.9,111788,1,,Naoki Nakagawa,R,180,JPN,28.1,6-0 7-5,3,Q2,77,2,2,51,36,25,8,9,2,4,6,0,59,30,18,8,9,3,9,460,91,375,131
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,353,144645,2,,Zdenek Kolar,R,183,CZE,28.2,121411,11,,Moez Echargui,R,178,TUN,31.9,6-1 6-2,3,Q2,82,3,2,51,36,28,7,8,3,3,4,5,50,35,19,5,7,4,8,420,107,504,76
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,352,207605,3,,Jakub Paul,R,180,SUI,25.7,210687,,WC,Pawit Sornlaksup,U,,THA,25.3,6-3 6-2,3,Q2,76,0,0,49,34,21,9,9,2,5,0,1,59,38,19,5,8,6,12,411,110,901,19
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,351,105332,4,,Benoit Paire,R,196,FRA,35.6,211324,,Alt,Mitsuki Wei Kang Leong,R,175,MAS,20.4,6-4 6-3,3,Q2,76,4,2,57,36,27,11,9,3,4,4,2,66,36,24,12,10,5,9,429,102,629,51
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,350,202113,,,Hikaru Shiraishi,R,168,JPN,24.6,207484,5,,Neil Oberleitner,R,193,AUT,25.4,6-1 6-2,3,Q2,83,1,2,66,42,29,12,8,1,2,4,1,46,24,14,7,7,4,9,581,59,431,102
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,349,126208,,,Yusuke Takahashi,R,170,JPN,27.2,211774,,,Ryotaro Taguchi,U,,JPN,24.5,6-4 6-4,3,Q2,75,4,1,45,33,32,8,10,0,0,2,3,61,45,32,9,10,3,5,502,77,567,61
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,348,111788,1,,Naoki Nakagawa,R,180,JPN,28.1,200321,,,San Hui Sin,R,178,KOR,27.8,3-6 6-4 6-3,3,Q1,129,11,3,84,38,31,24,14,3,5,5,4,102,57,41,20,14,5,8,375,131,674,44
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,347,210121,7,,Kokoro Isomura,R,175,JPN,21.9,209396,,WC,Natthayut Nithithananont,R,,THA,23.2,6-2 6-1,3,Q1,55,1,0,33,22,18,10,7,0,0,7,2,47,24,11,9,8,0,5,460,91,2136,1
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,346,144645,2,,Zdenek Kolar,R,183,CZE,28.2,207987,,,Ryuki Matsuda,R,157,JPN,25.0,3-6 6-2 6-4,3,Q1,142,7,9,105,68,43,21,14,10,12,1,2,78,39,27,21,13,5,8,420,107,545,67
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,345,121411,11,,Moez Echargui,R,178,TUN,31.9,209959,,,Woobin Shin,R,185,KOR,20.9,6-4 5-7 6-2,3,Q1,136,6,4,94,54,39,15,15,4,9,4,4,85,49,32,14,15,3,10,504,76,561,62
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,344,207605,3,,Jakub Paul,R,180,SUI,25.7,208861,,Alt,Keisuke Saitoh,L,163,JPN,23.6,6-3 6-4,3,Q1,82,5,0,72,49,36,12,10,5,5,1,0,66,49,30,8,9,7,9,411,110,601,57
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,343,210687,,WC,Pawit Sornlaksup,U,,THA,25.3,210000,9,,Karan Singh,R,188,IND,21.5,1-6 6-3 6-4,3,Q1,112,6,6,84,47,32,17,13,9,13,4,2,81,50,33,14,13,5,9,901,19,474,86
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,342,105332,4,,Benoit Paire,R,196,FRA,35.6,209127,,WC,Credit Chaiyarin,R,,THA,21.0,6-3 7-6(5),3,Q1,83,10,6,69,38,32,14,11,2,4,3,0,78,56,37,7,10,2,5,429,102,1454,4
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,341,211324,,Alt,Mitsuki Wei Kang Leong,R,175,MAS,20.4,131951,12,,Daniel Cukierman,R,,ISR,29.4,6-2 3-6 6-2,3,Q1,100,6,0,74,43,34,16,13,3,5,3,7,72,40,25,16,12,3,7,629,51,528,71
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,340,207484,5,,Neil Oberleitner,R,193,AUT,25.4,207772,,WC,Yuttana Charoenphon,R,178,THA,24.3,6-3 6-4,3,Q1,64,8,0,50,31,28,12,10,0,0,7,5,54,20,15,19,9,5,7,431,102,,
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,339,202113,,,Hikaru Shiraishi,R,168,JPN,24.6,122495,8,,Shintaro Imai,R,178,JPN,31.3,2-6 7-6(7) 1-0 RET,3,Q1,163,5,3,73,40,28,19,11,1,4,13,1,84,48,36,19,10,7,8,581,59,464,88
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,338,126208,,,Yusuke Takahashi,R,170,JPN,27.2,208182,6,,Saba Purtseladze,R,191,GEO,23.3,3-6 6-3 6-4,3,Q1,129,5,5,88,53,42,18,14,4,5,11,5,90,47,35,23,14,5,7,502,77,444,97
2025-2795,Nonthaburi 2 CH,Hard,32,C,20250106,337,211774,,,Ryotaro Taguchi,U,,JPN,24.5,208852,10,,Stefanos Sakellaridis,R,196,GRE,20.3,7-5 7-6(5),3,Q1,110,1,2,94,62,42,18,12,9,11,8,2,79,54,40,10,12,4,7,567,61,489,81
2025-2907,Nottingham CH,Hard,32,C,20250106,385,126340,,,Viktor Durasovic,R,185,NOR,27.8,211902,,WC,Henry Searle,L,193,GBR,18.7,7-6(6) 3-6 6-1,3,F,129,8,2,87,64,51,13,14,4,5,14,0,99,66,47,17,14,8,10,416,109,513,74
2025-2907,Nottingham CH,Hard,32,C,20250106,384,211902,,WC,Henry Searle,L,193,GBR,18.7,209983,,,Mika Brunold,R,191,SUI,20.2,6-2 6-7(4) 7-6(4),3,SF,148,8,3,115,65,50,20,16,3,6,3,3,101,68,45,16,16,2,7,513,74,387,123
2025-2907,Nottingham CH,Hard,32,C,20250106,383,126340,,,Viktor Durasovic,R,185,NOR,27.8,207760,,WC,Anton Matusevich,R,185,GBR,23.6,6-3 7-5,3,SF,88,6,1,67,45,35,13,11,6,6,7,4,69,38,26,18,10,3,5,416,109,461,90
2025-2907,Nottingham CH,Hard,32,C,20250106,382,211902,,WC,Henry Searle,L,193,GBR,18.7,209931,,Q,Lukas Pokorny,R,191,SVK,22.8,6-2 6-4,3,QF,72,2,2,55,37,28,12,9,3,3,6,1,58,41,26,6,9,3,6,513,74,514,74
2025-2907,Nottingham CH,Hard,32,C,20250106,381,209983,,,Mika Brunold,R,191,SUI,20.2,208210,8,,Chris Rodesch,R,198,LUX,23.4,6-4 6-4,3,QF,92,3,3,68,47,34,10,10,4,6,3,0,67,53,29,7,10,1,5,387,123,299,173
